product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,summary,content
194959720,Sách Nơi Em Quay Về Có Tôi Đứng Đợi,Ichikawa Takuji,95000,65000,182,Tiểu Thuyết Phương Đông,29,5.0,258,,https://salt.tikicdn.com/cache/280x280/ts/product/08/d9/96/68ccec9264566d72393a677bc35f2253.jpg,"Cuộc đời vốn là những chuỗi hội ngộ và chia ly. Hội ngộ là để chia ly. Chia ly là để có ngày hội ngộ.
 Satoshi và Yuko, vốn là hai người bạn đồng môn thời trung học, đang sống trong những ngày vợ chồng son hạnh phúc thì tai họa bất ngờ ập đến: Yuko có thể sẽ ra đi mãi mãi. Đối diện sự thật đau buồn ấy, Satoshi và Yuko đã chăm sóc nhau, trở thành chỗ dựa cho nhau, chia sẻ với nhau từng cơn đau, từng niềm vui nhỏ bé, trân trọng từng giây phút ở bê...","bìa xinh, sách có 2 bìa, thể loại lãng mạn ||| Giao nhanh,"
44866011,Chiêu Diêu - Cửu Lộ Phi Hương (Bộ 2 tập),Cửu Lộ Phi Hương,218650,218650,46,Sách tiếng Việt,5,5.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/6b/06/13/02ca46917ef6606aa40a995fff5ff9c2.jpg,"“Chiêu Diêu” kể về nữ ma đầu mạnh nhất trong giới ma tu Lộ Chiêu Diêu ngông cuồng, bá đạo, trong lần đến mộ kiếm bất ngờ bị môn đồ dưới trướng là Mặc Thanh giết chết. Nàng trở thành một quỷ hồn suốt ngày quẩn quanh bên mộ mình. Bỗng một ngày gặp được tu tiên giả Cầm Chỉ Yên, hai người thỏa thuận với nhau, nàng giúp Chỉ Yên báo thù, Chỉ Yên cho nàng mượn thân giết Mặc Thanh báo thù. Sau khi cùng Mặc Thanh trải qua nhiều khó khăn, những bí mật của quá khứ dần dần được hé lộ, Lộ Chiêu Diêu nảy sinh...","Nội dung hay, bìa đẹp ||| Truyện được bọc cẩn thận, được bao bọc 1 khung bìa cứng, nội dung mình chưa kịp đọc bởi dạo này khá bận, nma của chị cửu thì vô cùng yên tâm ||| Đã nhận đc hàng, tiki chưa bh làm mình thất vọng :))"
272365908,Em Xấu Vừa Đúng Kiểu Anh Thích,,129000,129000,2,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/9f/76/86/2cc885678187bce54362d744811e85d6.jpg,"Em Xấu Vừa Đúng Kiểu Anh Thích  ------------   Anh thích em, chẳng phải vì em xinh đẹp. Anh thích em chỉ đơn giản vì em đã vừa vặn lấp đầy đôi mắt của anh. Mọi người đều hỏi anh, tại sao lại có thể thích em nhiều đến vậy. Em không xinh đẹp, không hấp dẫn trong mắt người khác, nhưng trong lòng anh, em chính là người đẹp nhất. Anh thích dáng vẻ xinh đẹp của em. Là tuy em xấu, nhưng vẫn rất cố gắng biển mình trở nên xinh đẹp hơn bao giờ hết. Là tuy em xấu, nhưng vẫn tỏa sáng lấp lánh vì một phẩm ch...",
188534640,Sách Chúc Ngủ Ngon Rồi Lại Càng Nhớ Anh Hơn - Tặng Kèm 3 Postcard,Alan Chen,115000,92000,95,Nhà Sách Tiki,16,5.0,264,,https://salt.tikicdn.com/cache/280x280/ts/product/31/da/d1/5dd16804782e81cd7cf6b4250942aed4.png,"Khi bắt đầu một tình yêu, ai cũng đều sẽ trải qua cảm giác đầu tiên chính là rung động. Giai đoạn này có lẽ là thời điểm hạnh phúc nhất, nhưng cũng đau khổ nhất đối với người “shay nắng” trước. Tất cả mơ mộng, tất cả suy nghĩ đều dồn về người đó, nghĩ cách để bước vào thế giới của anh , mơ về những giây phút được gọi điện thăm hỏi, được nói chuyện kể nhau nghe những câu chuyện hằng ngày, 
 Câu chuyện tình yêu trong tưởng tượng sao lại hạnh phúc đến thế, giản đơn đến vậy? Nhưng cũng chỉ có họ mới...","Sách siêu đẹp luôn nha
Nội dung hay lắm á mọi người
Nên mua đọc thử ||| Bọc cẩn thận, giao hàng nhanh, bìa thơm, giá rẻ, nội dung chưa đọc nhưng thấy mn review hay, hợp tâm trạng. ||| Bé em mình quen dịch quyển sách này nên mua ủng hộ, nội dung sách cũng rất ổn áp ạ ♥️ ||| một cuốn sách nhẹ nhàng tâm sự chuyện yêu, hi vọng sẽ gặp được một cô gái như vậy"
257865776,ĐỨA TRẺ HIỂU CHUYỆN THƯỜNG KHÔNG CÓ KẸO ĂN – Nguyên Anh – Nguyệt Lạc dịch – Moon Books – AZ VIETNAM – NXB Văn Học (Bìa mềm),,148000,148000,0,Nghệ thuật sống,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/26/a6/3e/8ca056ae0593ddc9113c084d308fa031.jpg,"“Đứa trẻ hiểu chuyện thường không có kẹo ăn” – Cuốn sách dành cho những thời thơ ấu đầy vết thương. Trên đời này có một điều rất kỳ diệu, đó là bậc phụ huynh nào cũng mong muốn con mình trở nên hoàn hảo theo một hình mẫu giống hệt nhau. Lanh lẹ, khôn khéo, dễ thương, luôn nhìn cha mẹ với gương mặt tươi cười trong sáng.  Khi người lớn yêu cầu chúng làm gì đó, chúng sẽ vui vẻ làm theo. Không phàn nàn, không oán trách, không cáu gắt, lại càng không phản kháng cãi cự. Những khi cha mẹ mệt mỏi hay ch...",
73521903,Sách Bạn Trai Tôi Mắc Chứng Hoang Tưởng,Diệp Tử,180000,133300,350,Root,144,5.0,608,,https://salt.tikicdn.com/cache/280x280/ts/product/8a/2d/c7/61dd0ecaf63416da3d7c3fc18432dda2.jpg,"Một tai nạn kinh hoàng biến chàng chủ tịch đẹp trai, đa tài thành bệnh nhân mắc chứng hoang tưởng kỳ quặc. 
 Một món nợ khổng lồ khiến cô nàng bác sĩ tâm lý mới ra trường liều mình nhảy vào hố lửa. 
 Trong thế giới của Chu Tuyên Văn, anh là hoàng đế cao cao tại thượng, cô là phi tử rất mực nhu mì. 
 Trong thế giới của La Khai Hoài, anh là bệnh nhân tâm thần IQ cực đỉnh, còn cô là bác sĩ nghèo rớt mồng tơi. 
 Hai người bất đắc dĩ trở thành một cặp đôi “oan gia”, cùng nhau trải qua những tình huốn...","Giao hàng nhanh, chủ nhật đặt mà thứ hai đã giao rồi. Gói hàng ở tình trạng tốt, không bị móp méo chỗ nào cả, Sách thì có cuốn có bookcare, có cuốn không nhưng tất cả đều không bị trầy xước hay gì cả, giao đủ sách. Tiki làm việc rất năng suất nha về điểm này cho tiki hẳn 5 sao luôn. ||| Chưa đọc nên chưa biết hay or dở! Đọc giới thiệu thì thấy khá híp dẫn. Post card vs bookmark đẹp hết hồn. NXB Amun is da best, còn Tiki đa số đóng gói vận chuyển hàng kém, sẽ làm sách bị hư. 
Đề nghị bao bọc bên trong cẩn thận!! ||| Sách đẹp lắm nha, còn nguyên seal luôn. Nội dung khá hài hước, dễ thương, tác giả đã kết hợp nhuần nhuyễn giữa 2 thời kỳ hiện đại với cổ đại, tình yêu của nam nữ chính từ kiếp trước tới kiếp này cũng rất cảm động. ||| Mới tinh ko một vết tì í . Thích lắm vì sách này mình mua về trưng bày nên mong chờ mãi. Cám ơn nhà sách và bên giao hàng tiki nha vì giữ đc bọc hàng ko bị móp méo gì cả. sách cũng đc lựa cẩn thận . ||| truyện bìa xinh xĩu luôn á. postcard gấp đúng đẹp. tui mua vì cái bìa quá ư là xinh nên ko biết nội dung có hay ko. nhưng góc sách bị nhăn rồi hơi buồn nha"
4919946231,Năm tháng là đoá lưỡng sinh hoa,Nguyễn Thị Thuý Ngọc dịch,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
48212496,Sách Thời Khắc Tươi Đẹp,Nina Riggs,159000,122600,128,Root,15,4.6,372,,https://salt.tikicdn.com/cache/280x280/ts/product/4c/cd/31/133edb93510a730d50a728220ccd900a.jpg,"Nhiều người suy sụp khi biết không còn sống được bao lâu. Nhiều người gắng gượng lạc quan để động viên người thân yêu bên cạnh. Nhưng Nina Riggs đối mặt với cái chết bằng những thời khắc tươi đẹp nhất của cuộc đời. “Cái chết phải đâu ngày tận thế. Có nhiều điều còn tồi tệ hơn là chết: những mối hận thù, không có khiếu hài hước hay chứng táo bón.” Và Riggs – người phụ nữ sắp chết này sẽ chỉ cho bạn hay thế nào mới là sống. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, t...","Mua sách của Tiki rất nhiều lần, sách đẹp, chất lượng sách tốt. Ship nhanh và giá cả cũng rất cạnh tranh. Tuy nhiên mình góp ý với Tiki và các nhà cung cấp khác. Do là sách nên khi vận chuyển sẽ bị va đập mạnh dẫn đến mép, móp và dập bìa. Nếu có thể thì Tiki và các nhà cung cấp nên bọc sách lại vừa hạn chế đc méo móp lại vừa giữ đc mùi giấy mới và ko bị mốc. Những cuốn sách mình mua lần này đều bị méo bìa, bụi và mốc. Đánh giá 5 sao nhưng rất mong Tiki và nhà cung cấp lưu ý thêm ||| ""Thời khắc tươi đẹp"" là một tác phẩm ý nghĩa, một nỗi suy tư về cuộc sống.Nhắn nhủ chúng ta phải biết trân trọng những phút giây khi còn sống, cũng như biết nắm lấy những khoảnh khắc đẹp trong đời. Khi gấp trang sách lại, cũng là lúc nỗi buồn tràn vào không gian tĩnh lặng, khiến ta chạnh lòng khi nghĩ về cái chết, về sự sống, về tình yêu, về cuộc sống ý nghĩa của con người. ||| Sách nhận được trong tình trạng có rất nhiều vết bẩn như trong hình. Mình đề nghị được đổi trả. Cảm ơn Tiki! ||| sách hay. Tiki giao hàng nhanh"
77580319,Combo 2 cuốn sách: Nhật ký   + Nhật ký thất lạc của Donjuan,,184090,184090,3,Tiểu Thuyết Phương Đông,1,5.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/f5/b8/b8/72751611806c695920f12642b82c0a8b.jpg,"1. Nhật Ký (Tái Bản 2014) 
 
Sức hấp dẫn lớn nhất của Nhật ký không nằm ở sự cầu kỳ hoa mỹ về câu chữ hay kỹ thuật cấu trúc mà ở câu chuyện vô cùng cảm động về một người đàn ông tên Noah Calhoun đã kiên nhẫn mỗi ngày đọc lại từng trang nhật ký cuộc tình của họ để mong đánh thức ký ức của người vợ đang mắc bệnh Alzheimer - A 
 
Allie là cô con gái nhà giàu nhân kỳ nghỉ hè theo gia đình về vùng quê yên tĩnh. Tại đây cô tình cờ gặp một chàng trai non trẻ nhưng yêu Allie ngay từ lần đầu trông thấy n...",
4267452041,Truyen ngon tinh - Dung mong chung ta la nguoi dung,Duy Hoa Tong Tu,0,0,0,Family & Relationships,0,0.0,308,MintRight Inc,http://books.google.com/books/content?id=D_bxCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Luc Nhiem falls in love with Han Mac Ngon at the first sight. From that, she always tries to become the ideal girlfriend of him and hopes that he loves she. However, it seems to be not enough for him to love her. As soon as she decided to give up, he falls in love with her. Will she want to chase him once?",
276032059,Sách Kết thúc của chúng ta,Colleen Hoover,188000,131600,108,Tiểu Thuyết Phương Đông,10,5.0,400,,https://salt.tikicdn.com/cache/280x280/ts/product/0f/b1/f5/6f47e132687254b8fdffa4eaab456f9d.jpg,"Giới thiệu sách 
 Sau khi tốt nghiệp, Lily Bloom rời khỏi thị trấn quê hương để tới Boston sống tự lập và hiện thực hóa giấc mơ mở tiệm hoa của mình. Tại đây, cô vướng vào mối quan hệ tình ái lạ lùng với bác sĩ phẫu thuật thần kinh Ryle Kincaid. Mỗi người đều bị người kia cuốn hút, nhưng Lily muốn điều gì bền vững dài lâu, còn Ryle lại không muốn bị trói buộc vào một mối quan hệ chính thức. Bất chấp khác biệt, cũng như nhờ nhiều sự kiện tình cờ thú vị không kém phần hài hước, họ vẫn đến với nhau...","- Cuốn sách cảm động nhất ở chỗ mẹ Lily cảm ơn con gái mình khi dũng cảm đứng trước đám đông đọc điếu văn dở tệ của mình vì bà, sau khi cô thổ lộ hoàn cảnh bi đát của bản thân rằng cô đang có thai, bị chồng bạo hành nhiều lần và cô lại rất yêu chồng. 
- Lần cảm động thứ 2 khi gần cuối truyện, khi cô đã sinh con và ngay khoảnh khắc tuyệt vời nhất là nhìn ngắm Ryle nâng niu con gái mình, cô đã hỏi anh như một phép thử rằng sẽ như thế nào nếu 1 ngày con gái yêu quý của anh đến gặp anh và hỏi phải làm sao khi bị chồng bạo hành. 
- Yếu đuối, mù quáng, mạnh mẽ, kiên nhẫn và sáng suốt xen lẫn trong từng tình tiết. Mọi thứ của Lily đều đáng học hỏi, khi cần vì tình, cô vẫn cho cơ hội, nhưng một khi đã có quyết định thì luôn đủ dứt khoác để quay lưng đi.
- Phân tích tâm lí nhân vật logic, thuyết phục và thực tế. Lời văn có nhiều lúc ủy mị, đa sầu đa cảm, cũng phần nào cho thấy niềm tin mãnh liệt sâu bên trong cô gái trẻ. Cô tin vào bản ngã, kinh nghiệm và những trải nghiệm của bản thân thời thơ ấu để quyết định chấm dứt mối tình của bản thân. 
- Cuối truyện, khi cô cũng xứng đáng cập bến bờ hạnh phúc cùng Atlas, chàng trai vô gia cư cô đã cưu mang năm cô chỉ mới mười lăm tuổi. Mọi thứ xứng đáng luôn chờ sẵn, chỉ là bản thân có đủ dũng khí để bước qua vòng lặp, tiến thẳng về phía hạnh phúc đứng chờ hay không mà thôi. Như Atlas luôn chờ Lily, và mãi luôn yêu cô như họ đã từng.
-------------Goodreads - Anna Dương ---------- ||| Bản in đẹp. Nội dung hấp dẫn lỗi cuốn. ||| Giao siêu nhanh, TIKI vẫn tốt như ngày nào 😍"
127692587,Sách - Mousse Đánh thức miền Yêu,,107200,107200,1,Nhà Sách Tiki,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/43/e3/d8/c33b74a8b8b8df110e4f8ed2270f30f6.jpg,"Công ty phát hành: Bách Việt 
 Tên Sách: Mousse Đánh thức miền Yêu 
 Tác giả: Ức Cẩm 
 Dịch giả: Thiện Thanh 
 Số trang: 592 
 Loại bìa: Mềm 
 Ngày phát hành: 16/03/2020 
 Giới thiệu 
 Câu chuyện của nữ chính : 
 Nỗi ám ảnh tỏ tình thất bại đeo bám Tần Khai Hân suốt bảy năm trời. 
 Không ngờ bảy năm sau, người từ chối cô năm đó bất ngờ quay lại, còn hùng hổ nói với cô, “Tôi đã từ chối em khi nào chứ?”. 
 Tần Khai Hân tức đến mức chỉ muốn cho anh ta một cái tát. Nhưng mà khuôn mặt anh ta đẹp trai...","Tiki giao hàng nhanh, tuy nhiên sách đợt này đóng gói hơi sơ sài, nhưng vẫn chấp nhận được vì sách không bị ảnh hưởng.
Nội dung truyện ngọt ngào, các nhân vật cũng khá dễ thương, không có người thứ ba, sẽ hợp gu bạn nào thích truyện ngọt sủng. ||| trùi ui, ngọt lịm luôn nha mọi người ơi. Đọc mà ăn cơm tró suốt. Ko hề ngược =)) ||| Hay"
262659947,Yêu em từ cái nhìn đầu tiên - Tái bản 2023 (Tặng kèm bookmark 7 nhân vật và 4 postcard),Cố Mạn,179000,179000,14,Truyện ngôn tình,1,4.0,512,,https://salt.tikicdn.com/cache/280x280/ts/product/7d/20/e5/94620f070f9ffd44097c7bbe33cf254e.jpg,"Thông tin sách: 
 Tên: Yêu em từ cái nhìn đầu tiên 
 Nhà xuất bản: NXB Văn Học 
 Liên kết xuất bản: Minh Quang Books 
 Khổ sách 13.5x20,5 cm 
 Giá bìa: 179.000đ 
 Số trang 512, Tặng kèm bookmark 2 nhân vật 
 Bọc màng co 
   
 Nội dung đọc thử: 
 Yêu Em Từ Cái Nhìn Đầu Tiên 
 Nhắc đến Yêu em từ cái nhìn đầu tiên có lẽ không cần dùng quá nhiều lời, bởi cùng với Sam Sam đến đây ăn nào, Bên nhau trọn đời, Yêu em từ cái nhìn đầu tiên đã làm nên tên tuổi của Cố Mạn tại Việt Nam. 
 Đi cùng? 
 Hai chữ n...",
19349142,"Sách Và Thế Là , Anh Đợi Em Suốt Một Thế Kỷ",Cửu Nguyệt Hy,168000,156000,117,Truyện ngôn tình,6,3.8,451,,https://salt.tikicdn.com/cache/280x280/ts/product/5b/9a/93/f52f28e90dddb3baeab413af8630789f.jpg,"Review – Văn án Chị đẹp – một vẻ đẹp thanh tao, thoát tục và có phần ma mị. Người đàn ông nào cũng muốn được sở hữu chị, hoặc chí ít, được một lần chạm tay vào thân thể ngà ngọc, đắm chìm trong ánh mắt dụ hoặc, phiêu diêu. Với phần lớn phụ nữ và cả vô số những người đàn ông chỉ có thể ve vuốt chị bằng ánh mắt và ngọn lửa tà dục trong tâm, chị là hồ ly, con đàn bà lẳng lơ, thứ “hồng nhan họa thủy”. Cậu là một thanh niên giỏi giang, một học sinh ưu tú – niềm tự hào của phố núi xa xôi. Cậu là nam t...","Thực sự quá sức thất vọng. Truyện rất rất cũ và bụi, màu truyện thì ố ngả vàng hết cả rồi. Hỏng trên, hỏng dưới và k có bookmark luôn. bỏ ra hơn 100k chỉ để mua 1 quyển sách cũ thế này quá là thất vọng! ||| mang tâm trạng ái mộ Cửu Nguyệt Hi, tôi đã sưu tầm hết sách xuất bản ở VN của tác giả này. phần lớn tác phẩm tôi đều đặt trên tiki và chất lượng rất tốt, sách còn mới tinh nhưng lần này lại nhận được sản phẩm dù còn màng co nhưng lại bị mốc ||| Bao làm viền sánh hơi nhăn nhưng vẫn đánh giá 10/10"
77774623,Sách Anh Giả Vờ Sẽ Không Yêu Em (Tặng Kèm 01 Bookmark),Bánh Donut Của Trẫm,152000,152000,0,Sách tiếng Việt,0,0.0,400,,https://salt.tikicdn.com/cache/280x280/ts/product/2b/15/eb/64f61e7e490dd3ba933f5cc08a3ef5f8.jpg,"Từ Tri Châu – thiếu gia nhà họ Từ, đồng thời cũng là một ca sĩ ẩn danh nổi tiếng trên mạng. Cậu chủ Từ vì muốn trải qua một cuộc sống đại học bình thường nên đã cố tình che giấu thân phận thực sự của mình, trở thành một chàng sinh viên “nghèo” điển trai, học giỏi, có nghị lực sống và được bạn bè hết lòng yêu quý.  
 
Lý Dao Nguyệt – đàn em cùng trường của Từ Tri Châu, một cô gái luôn bị các bạn học xa lánh, coi thường vì nghĩ rằng cô là kẻ ham tiền tài vật chất, chim sẻ muốn hóa phượng hoàng.  
...","Sao sách lại không có seal vậy, df nhiều quá, với người khác có thể không nhưng tôi là người không chấp nhận được việc df, df 1 chỗ, oke thôi nhưng đằng này nó ở đâu không ở lại ở gáy sách... ||| Về hình thức thì bìa đẹp, bắt mắt. Về nội dung, một câu chuyện hài hước khi cả nam nữ chính đều tưởng nhầm người còn lại có gia cảnh khó khăn, họ phải suy nghĩ đắn đo để nói chuyện sao cho không làm người kia tổn thương, hơn nữa là phải giả “nghèo” vì người kia. Tóm lại câu chuyện nhiều nút thắt mở, nhưng không hề “cẩu huyết” nhé. Mình ưng văn phong của tác giả lẫn dịch giả. Trong rất nhiều truyện đã đọc khiến mình hơi ngán thì câu chuyện này vẫn khiến mình yêu thích. ||| Tuy sách không có màng co nhưng vẫn sạch sẽ.
Đánh giá 5 sao vì màu sách và chất giấy rất đẹp, cầm chắc tay.
Anh shipper lịch sự, thân thiện.
Nội dung chưa đọc nhưng văn án khá thú vị!
Khá hài lòng nhé! ||| Sách không có bọc nhưng mà chất lượng ổn nên không sao hết. Khổ lớn. Cầm khá chắc tay ||| Ấn tượng đầu tiên về cuốn sách là bìa rất đẹp nên đã quyết định mua và ko sai, rất hài lòng, tiki giao hàng nhanh, đóng gói cũng cẩn thận, với lại khá bất ngờ vs khổ sách to và đẹp. Nội dung trg sách rất thú vị"
202961439,Tâm Lý Học Tình Yêu - Tình Yêu Của Bạn Giống Như Bạn,,129000,112600,40,Root,1,5.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/c8/45/6f/85cdf6dd2be61b1961caa9411a43e583.jpg,"Tâm Lý Học Tình Yêu – Tình Yêu Của Bạn Giống Như Bạn 
 Trong cuộc đời, chúng ta sẽ có thể gặp gỡ và rồi chia tay với nhiều người. Các mối nhân duyên đa dạng sắc màu, khác nhau về độ sâu đậm, đổ dồn vào xung quanh chúng ta rồi phân tán ra chỗ khác, và cuối cùng sẽ đọng lại những dấu ấn trong lòng. Trong vô vàn những mối nhân duyên ấy, cuộc gặp gỡ giữa chúng ta và người ấy đã trở thành một mối nhân duyên đặc biệt mang tên “tình yêu”. 
 Đối với nhiều người, “tình yêu” vẫn còn là một khái niệm khá m...",
7131304387,Hồ ly biết yêu,Diệp Lạc Vô Tâm,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
159814522,"Sách Chúng ta tuổi 40 ( Sống Là Chính Mình/ Tạo Ra Giá Trị Cá Nhân, Thành Công/ Tặng Kèm Bookmark)",,75000,68000,0,Thơ,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/7e/91/12/616a3211e7c47dd874756fcaef6be7c6.jpg,"Chúng ta của tuổi trung niên! 
 Hãy làm những việc mình giỏi nhất, làm những việc mình đam mê và xã hội cần! Đó chính là ý nghĩ thôi thúc chúng ta dám bước đi trên con đường thành công, tạo ra giá trị cho bản thân và cuộc sống. Hay như chúng ta thường nói đó chính là ý nghĩa cuộc đời. 
 Ý nghĩa ấy cần thiết nhưng để tìm được câu trả lời lại không hề dễ dàng. Có những nhân duyên khiến cho chúng ta tỉnh thức, khiến chúng ta nắm giữ niềm vui, sự tự tin trên con đường tìm kiếm ý nghĩa cuộc đời như t...",
9790903312,Không kịp nói yêu em,Phỉ Ngã Tư Tồn,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
1644600447,Bữa trưa tình yêu,Cố Mạn,0,0,0,Tiểu thuyết- Ngôn tình,0,0.0,0,,,,
5669045052,Ai hiểu được lòng em ,Lục Xu,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
8061166650,Xin được bên em thêm lần nữa,Atsushi Matsuhisa,0,0,0,Man-woman relationships,0,0.0,199,,,,
3591186571,Tôi thích một cô gái nhưng chẳng dám ngỏ lời,Yuruka Morisaki,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
755721396,Cá mực hầm mật,Mặc Bảo Phi Bảo,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
8595897542,Cô vợ hồ ly ngốc nghếch,Kính Trung Ảnh,0,0,0,Chinese fiction,0,0.0,575,,,,
5367213333,"Rất nhớ, rất nhớ anh",Mặc Bảo Phi Bảo,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
6639744869,Gặp ai giữa ngã rẽ tình yêu ,Diệp Tử,0,0,0,Tiểu Thuyết - Ngôn tình,0,0.0,0,,,,
1229951353,Thất tịch không mưa,Lâu Vũ Tình,0,0,0,Tiểu thuyết - Ngôn tình,0,0.0,0,,,,
2581405597,Quái đàm,Lafcadio Hearn,0,0,0,"Ghost stories, Japanese",0,0.0,175,,,,
184945916,THIÊN THẦN VÀ ÁC QUỶ – Dan Brown – bìa cứng – Bách Việt – Nguyễn Quang Huy dịch, Dan Brown,176760,176760,2,Tiểu Thuyết Phương Tây,0,0.0,710,,https://salt.tikicdn.com/cache/280x280/ts/product/28/39/39/0fa7ca48aa09ddb9a258fd157f2f22ef.jpg,"Được mệnh danh là ông vua dòng sách trinh thám khoa học nghệ thuật, những tác phẩm của Dan Brown luôn thu hút bạn đọc. Là một nhà văn chuyên viết tiểu thuyết trinh thám có chứa nhiều yếu tố khoa học kỹ thuật, nghệ thuật và tôn giáo, Dan Brown nổi lên thành một hiện tượng chấn động làng sách văn học thế giới với tác phẩm Mật mã Da Vinci (The Da Vinci Code) xuất bản năm 2003. 
 Với việc lồng ghép khéo léo các chi tiết nghệ thuật, các vấn đề của lịch sử tôn giáo, cuốn tiểu thuyết này đã trở thành t...","Sách bị gãy hết góc sách, thật sự xấu hẳn quyển sách luôn, bìa cứng mà cỡ này. Đề nghị sau gói hàng chống sóc kĩ hơn ||| Đánh giá 5 sao là được rồi, bắt chụp hình nữa. Mệt...🤣🤣🤣"
274101627,Sách - Vật chứa linh hồn (Frances Hardinge) - Nhã Nam Official,Frances Hardinge,200000,180000,0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,0,0.0,420,,https://salt.tikicdn.com/cache/280x280/ts/product/16/b6/08/f4d0a426b5bf7646bdaf2a29310cad14.jpg,"Tác giả: Frances Hardinge 
 Dịch giả: Nguyễn Thị Hương Thảo 
 Nhà xuất bản: Phụ nữ 
 Số trang: 420 
 Kích thước: 15.5x24 cm 
 Ngày phát hành: 03-2023 
   
 Khi thân xác nằm lại, linh hồn trở nên lạc lối và cần nơi ẩn náu. 
 Hằng đêm, Makepeace luôn phải đấu tranh bảo vệ bản thân khỏi những hồn ma tìm cách xâm nhập vào tâm trí mình. Nhưng sau một sự kiện kinh hoàng khiến Makepeace mất cảnh giác, một linh hồn đã chui vào được bên trong cô. Ấy thế mà linh hồn hoang dã, tàn bạo và mạnh mẽ ấy lại chí...",
253656605,Truyện ma (M.R.James),M.R.James,149000,134000,0,Tác Phẩm Kinh Điển Nước Ngoài,0,0.0,457,,https://salt.tikicdn.com/cache/280x280/ts/product/d0/3c/ac/327eab9025d0a22e16874e5f4124581c.jpg,"Ba mươi truyện ma kinh điển kể về một thế giới ma mị ám ảnh của M. R. James, cha đẻ của thể loại truyện ma hiện đại. 
 Mục đích của một truyện ma hay là để cho máu ta lạnh cứng một cách thích thú, và đó là điều mà M. R. James đã đạt được hoàn toàn trong những câu chuyện tuyệt vời của ông. Khung cảnh gây ám ảnh nhất mà ông thích chính là những ngôi nhà, khu vườn thôn dã nước Anh, mạn bắc của nghĩa địa nhà thờ, mê cung cây thủy tùng trong “Ông Humphreys và địa sản thừa kế” và chuyến hành trình khó...",Sách rất đẹp. Nội dung có vẻ hay đấy!
