"product_id","summary"
"193979870","Namikishi Yunsuke một mình lái chiếc xe Cima bon bon len lỏi trên con đường dài tít tắp dẫn tới Khu biệt thự hồ Himegami. Anh tới nhập hội với nhóm các ông bố bà mẹ tổ chức một trại ôn luyện cho bốn đứa trẻ chuẩn bị kỳ thi quan trọng vào trường trung học nổi tiếng. Khu biệt thự nằm giữa một rừng cây rậm rạp xanh rì, những tưởng là một nơi nghỉ dưỡng yên tĩnh và lý tưởng. Vậy mà máu đã đổ, một cái chết bất ngờ ập đến, một vụ giết người khó hiểu… Bốn cặp vợ chồng đang ấp ủ những mưu tính quái đản. Làm thế nào để kẻ sát nhân lộ diện? Mặt hồ Himegami phẳng lặng phản chiếu bầu trời xanh kia, có ngày lại gợn sóng… Vụ án mạng bên hồ là tác phẩm trinh thám thể hiện xuất sắc nghệ thuật kể chuyện tài ba của Higashino Keigo. Độc giả thực sự bị cuốn vào trò chơi tâm lý gay cấn, vừa bồn chồn khi gặp những nút thắt này thì lại háo hức trước những manh mối gợi mở khác. Xuyên suốt câu chuyện sẽ là những tình huống móc nối nhau tựa như bí ẩn lồng trong bí ẩn, bất ngờ đến tận những trang sách cuối cùng."
"95218451","Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản) 
 Giới thiệu tác giả 
 Masato Takeuchi  là một bác sĩ sản phụ khoa nổi tiếng người Nhật Bản, được nhiều người biết đến qua cuốn sách ""Lần Đầu Làm Mẹ"". Với kiến thức chuyên môn sâu rộng và kinh nghiệm lâm sàng phong phú, ông đã mang đến cho các bà mẹ tương lai những thông tin hữu ích và đầy đủ về quá trình mang thai, sinh nở và chăm sóc trẻ sơ sinh. 
 Lời nói đầu/Giới thiệu sách 
 Này những người phụ nữ lần đầu mang thai và sắp sửa được làm mẹ, bạn có cảm thấy hoang mang với thời đại này vì quá nhiều thông tin kiến thức liên quan đến thai nhi và kiến thức sinh nở, nhưng mỗi kiến thức lại khác nhau. Cách tốt nhất tôi muốn khuyên bạn rằng: “Hãy thu thập thông tin từ nguồn chính thống và lắng nghe tiếng nói của bản thân mình.” 
 Đối tượng sử dụng 
 Người lớn 
 Mục lục 
 
 
 
 
 
 Tóm tắt nội dung 
 Lần Đầu Làm Mẹ - Tổng hợp những kiến thức mới nhất về mang thai và sinh nở của bác sĩ sản phụ khoa Masato Takeuchi sẽ giúp bạn thực sự yên tâm hơn với những mối lo lắng của bạn. Tập hợp một cách tỉ mỉ, chi tiết tất cả các vấn đề mà bắt buộc bạn phải biết và trải qua khi lần đầu làm mẹ. Cuốn sách này sẽ giải đáp cho bạn được những vấn đề sau: Những điều lo lắng của những người làm mẹ. Những điều cần biết, nên làm và không nên làm dành cho những người lần đầu làm mẹ. Những dấu hiệu mà người mang thai sẽ phải trải qua. Có một điều mà các bà mẹ lưu ý đó là vấn đề về quy luật sinh nở tự nhiên. Cách sống và môi trường sống hiện tại là điều làm bạn không thể so sánh với những ông bà ta khi xưa, thế nên bạn phải hiểu đúng về luật sinh nở tự nhiên để mọi thứ sẽ được diễn ra tốt đẹp nhất. 
 
 Trích đoạn 
 
 
 Ưu điểm 
 Kiến thức chuyên sâu:  Là một bác sĩ sản phụ khoa, ông có kiến thức chuyên môn sâu rộng về sinh sản, phụ khoa và sức khỏe của phụ nữ. Những kiến thức này được ông truyền tải một cách khoa học và dễ hiểu trong các tác phẩm của mình. Góc nhìn toàn diện:  Ông không chỉ tập trung vào khía cạnh y khoa mà còn quan tâm đến cả khía cạnh tâm lý, cảm xúc của người mẹ. Điều này giúp các bà mẹ cảm thấy được thấu hiểu và đồng cảm. Ngôn ngữ đơn giản, dễ hiểu:  Ông sử dụng ngôn ngữ đơn giản, dễ hiểu, tránh những thuật ngữ y khoa phức tạp, giúp mọi người, kể cả những người không có kiến thức chuyên môn, đều có thể tiếp cận và hiểu được. Thông tin cập nhật:  Các tác phẩm của ông luôn được cập nhật những thông tin mới nhất về chăm sóc sức khỏe mẹ và bé, giúp các bà mẹ có được những kiến thức tiên tiến nhất. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"200779133","“Nếu biết trăm năm là hữu hạn, cớ gì ta không sống thật sâu…” 
 Có đôi khi những bộn bề của cuộc sống cuốn ta đi như dòng nước hững hờ cuốn trôi chiếc lá. Cứ thế, ta vội vã làm, vội vã ăn, vội vã ngủ, vội vã yêu và vội vã… để sống! Chắc hẳn đã không ít lần mỗi chúng ta đều thốt lên “giá như…” 
 Nếu Biết Trăm Năm Là Hữu Hạn, đưa người đọc đến nhiều tầng của cung bậc cảm xúc, đến nhiều không gian tưởng chừng ta không thể quay về. Vừa hoài niệm, sâu sắc, vừa giản dị, chân thành, vừa quá khứ, hiện tại. 
 Nếu Biết Trăm Năm Là Hữu Hạn cứ thế cuốn ta đi một cách nhẹ nhàng và đầy sâu lắng… Với tập hợp 40 truyện ngắn, chắc hẳn đâu đó xung quanh những câu chuyện ấy, ta sẽ vô tình bắt gặp chính ta. Nếu Biết Trăm Năm Là Hữu Hạn là một quyển sách dành cho nhiều người. 
 “Người ta gọi tuổi mới lớn là “tuổi biết buồn”. “Biết buồn” tức là chạm ngõ cuộc đời rồi đó. Biết buồn tức là bắt đầu nhận ra sự hiện hữu của những khoảng trống trong tâm hồn. Biết buồn là khi nhận ra rằng có những lúc mình cảm thấy cô độc. Khi đó, hãy dành cho sự cô độc một khoảng riêng, hãy đóng khung sự cô đơn trong giới hạn của nó, như một căn phòng trống trong ngôi nhà tâm hồn. Mỗi lần vào căn phòng ấy, dù tự nguyện hay bị xô đẩy, thì bạn vẫn có thể điềm tĩnh khám phá bản thân trong sự tĩnh lặng. để rồi sau đó, bạn bình thản bước ra, khép cánh cửa lại và trở về với cuộc sống bề bộn thường ngày, vốn lắm nỗi buồn nhưng cũng không bao giờ thiếu niềm ” (Trích “Những khoảng trống không phải để lấp đầy”) 
 Thông tin tác giả 
 Phạm Lữ Ân là bút danh chung của vợ chồng Phạm Công Luận và Đặng Nguyễn Đông Vy. 
 Chỉ xuất hiện vỏn vẹn trong hơn bốn mươi bài viết trên chuyên mục Cảm thức của Bán nguyệt san 2! (số Chuyên đề của báo Sinh Viên Việt Nam), Phạm Lữ Ân là một tác giả đã âm thầm tạo nên hiện tượng đặc biệt trong văn hoá đọc của giới trẻ Việt nam hiện nay. Các bài viết của Phạm Lữ Ân được đăng tải, trích dẫn rất nhiều lần trên các trang web, trên blog cá nhân, được đọc trên youtube, thành cảm hứng cho sáng tác ca khúc và cả kịch bản phim với những lời bình ưu ái. 
 Với nhiều bạn trẻ, những bài viết này như đã thưc tỉnh trái tim và nhận thức của họ về cuộc đời, vốn chứa đựng nhiều cơ hội phát triển nhưng cũng đầy ắp lo toan. Bằng giọng văn dung dị, thân mật, giàu cảm xúc và có khi rất quyết liệt, tác giả dẫn dắt người đọc đi sâu vào những cảm nhận khác nhau về cuộc đời, về tình yêu trong góc nhìn tỉnh táo và không ngộ nhận (Hãy nói yêu thôi, đừng nói yêu mãi mãi), về tình bạn (Dư vị từ những tình bạn nhạt nhoà), về sự thành bại trong cuộc đời (Còn thời cưỡi ngựa bắn cung), về sự chờ đợi một cơ hội ngắn ngủi và cả một vận hội trong sự an nhiên và điềm tĩnh (Như chờ tình đến rồi hãy yêu) Không ít người cho rằng mình đã tìm thấy điều gì đó lạ lẫm và tươi mát trong nhận thức từ những bài viết này. Một số thú nhận mình đã đọc đi đọc lại những bài viết của Phạm Lữ Ân và mỗi lần đọc đều tìm thấy một ý nghĩa mới mẻ tiềm ẩn trong đó. 
 Với hiệu ứng của các bài viết, cái tên Phạm Lữ Ân luôn khiến bạn đọc tò mò. Và thật thú vị khi biết được bút danh này là sự kết hợp của hai nhà báo viết cho giới trẻ, cũng là một đôi vợ chồng. Nhờ sự kết hợp nhuần nhuyễn giữa cái nhìn trong trẻo, tinh tế và sắc sảo với sự từng trải, thương yêu và khoan dung, những bài Cảm thức này đã đưa ra được những kiến giải đầy thú vị và vô cùng sâu sắc về cuộc đời, không chỉ cho giới trẻ mà cho bất cứ ai trong chúng ta, ở bất kỳ lứa tuổi nào. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"116397449","Part romance, part detective story, Sputnik Sweetheart tells the story of a tangled triangle of uniquely unrequited love. Now with a new introduction from the author. K is madly in love with his best friend, Sumire, but her devotion to a writerly life precludes her from any personal commitments. At least, that is, until she meets an older woman to whom she finds herself irresistibly drawn. When Sumire disappears from an island off the coast of Greece, K is solicited to join the search party—and finds himself drawn back into her world and beset by ominous visions. Subtle and haunting, Sputnik Sweetheart is a profound meditation on human longing."
"4255933","Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 ) 
 Sáng tạo thêm bên cạnh TRIẾT HỌC một khái niệm mới: TIẾU HỌC, Thomas Cathcart và Daniel Klein đã mở rộng cánh cửa để ánh sáng của rừng cười tràn vào ngôi đền triết học. PLATO VÀ CON THÚ MỎ VỊT BƯỚC VÀO QUÁN BAR... dẫn dắt người đọc vào cuộc du hành vui vẻ và hài hước, qua truyện cười để hiểu lịch sử triết học cổ kim, đưa ra những câu trả lời đơn giản đến bất ngờ cho những ai muốn đi sâu vào bản chất Các Câu Hỏi Lớn mà không bị chìm nghỉm trong lý luận hàn lâm. 
 Từ đây, các nhà tư tưởng lớn từ cổ chí kim như Aristotle, Plato, Descartes Kant, Hegel, Wittgenstein, Sartre... với ta không còn quá xa cách; siêu hình học, siêu triết học, nhận thức luận, triết học tôn giáo hay đạo đức học… với ta không còn nằm ngoài tầm hiểu. 
 Nhận định: 
 “Không dễ tìm được món quà hoàn hảo cho những người mà chúng ta yêu mến…Thật tình cờ vì tôi có trên tay Plato và con rái mỏ vịt bước vào quán bar… Sẽ xảy điều gì, nếu pha trộn truyện cười, những châm biếm sâu sắc và hài hước vào các bài học lớn của đời sống? Bạn được đọc một cuốn sách thật hay và bạn muốn chia sẻ nó với càng nhiều người càng tốt. Khi nó không thuần túy là truyện cười!”- Orlando Stinel 
 ""Thế giới này dù tuyệt diệu đến đâu,chúng ta cũng chỉ ghé qua trong chuyến thăm ngắn ngủi.Nhưng ngắn ngủi so với gì? Với vĩnh hằng ư?""- Thomas Cathcart và Daniel Klein (Về Vô Tận và Vĩnh Hằng) 
   
 “Plato và con rái mỏ vịt bước vào một quán bar… Lĩnh hội triết học thông qua truyện cười, của Thomas Cathcart và Daniel Klein là cuốn sách thật sinh động.” - Chicago Sun-Times Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"204051994","NGÔI NHÀ KỲ QUÁI  - #1 SÁCH BÁN CHẠY MỤC HƯ CẤU BÍ ẨN, KINH DỊ TRÊN AMAZON NHẬT BẢN 
 Thoạt nhìn, có lẽ trông nó cũng như bao ngôi nhà bình thường khác. Tuy nhiên, nếu để ý và săm soi tới từng ngóc ngách, bạn sẽ nhận thấy cảm giác khó chịu kỳ quái hiện diện ở khắp nơi trong nhà. Những sự kỳ quái đó cứ chồng chéo lên nhau để rồi cuối cùng dẫn đến một “sự thật” 
 Khoảng không bí ẩn, hai lớp cửa, phòng trẻ em không có cửa sổ 
 Đó là những điểm kỳ quái trên bản vẽ mặt bằng của một ngôi nhà cũ ở Tokyo mà người quen của ôi đang cân nhắc mua lại. Ngôi nhà trông thì có vẻ bình thường, bên trong thoáng đãng và sáng sủa. Thế như nó đem lại cảm giác bất ổn quái gở. 
 Khi tôi đưa bản vẽ mặt bằng cho một người quen khác làm kiến trúc sư xem, đối phương cũng đưa ra kết luận tương tự. 
 Sự thật đằng sau thiết kế bí ẩn này là gì? Người chủ cũ của ngôi nhà này là ai? Có chuyện gì đã xảy ra trong ngôi nhà đó? 
 Huy Hoàng thân mời bạn đón đọc! Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"173865570","Đúng như tên gọi, đây có thể chỉ là một (trong nhiều) cuốn sách về Chủ nghĩa tối giản bạn đã, đang và sẽ đọc trong cuộc đời. Nhưng điều khiến nó khác biệt, là tất cả đều được viết dưới trải nghiệm cá nhân và thế giới quan rất riêng của Tiến sĩ Chi Nguyễn (The Present Writer), một người làm khoa học viết về cuộc sống. Tối giản, theo quan điểm của tác giả, không chỉ đơn thuần là bỏ đi cái quần, cái áo dư thừa hay dọn dẹp nhà cửa sạch sẽ, mà là cả một “cuộc cách mạng” từ bên trong để biến cuộc sống của mình trở nên tích cực, hiệu năng và ý nghĩa hơn. Nói cách khác, cuốn sách khai thác mọi khía cạnh của cuộc sống dưới góc nhìn tối giản toàn diện (holistic minimalism). Cuốn sách này không cho bạn một “công thức chuẩn” để đánh giá thế nào là tối giản và thế nào là không tối giản, hay sống như thế nào mới là hạnh phúc, là đáng sống. Cũng sẽ không có điều gì hoàn toàn đúng và hoàn toàn sai áp đặt lên bạn. Thay vào đó, cuốn sách giới thiệu những khái niệm mở, truyền cảm hứng để bạn thay đổi tư duy và tự đưa ra quyết định đâu là lối sống phù hợp nhất với mình. Vậy nên, chính xác thì, đây không-chỉ-là một cuốn sách về Chủ nghĩa tối giản. Đây là một cuốn sách về Sự-Thay-Đổi."
"117595535","“Hôm nay mẹ mất. Hay hôm qua cũng nên, tôi chẳng biết.""
 29 tuổi, Albert Carnus ghi dấu bước chân đầu tiên trên văn đàn bằng hai câu văn ngắn gọn. Hào quang đến với ông ngay sau đó và cho tới giờ dường như chưa khi nào lụi tắt. Câu chuyện về Meursault, một kẻ không bao giờ tự tra vấn mình, một kẻ dửng dưng, đứng ngoài những tập tục, lề thói của xã hội, một “kẻ ngoại cuộc"", ngay từ khi ra mắt đã (và sẽ còn) làm dấy lên bao cuộc tranh luận về tính phi lý, chủ đề cái chết cùng những tranh cãi không ngừng ở các lĩnh vực từ chính trị, tâm lý học cho tới tâm thần học. 
 Với hơn 7 triệu bản in đã tiêu thụ chỉ riêng ở Pháp, cùng hàng trăm triệu bản in bằng hơn 60 thứ tiếng khác, Kẻ ngoại cuộc là một trong ba tác phẩm Pháp ngữ được đọc nhiều nhất trên toàn thế giới. Tác phẩm cũng đã nhiều lần được chuyển thể sang phim, kịch, truyện  và là một trong những dấu ấn quan trọng giúp Albert Camus được trao giải Nobel Văn học năm 1957. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"148760915","Tập 1: 
 Một vụ giết người hàng loạt bí ẩn ở Tokyo. Hiện chưa rõ nghi phạm và mục tiêu tiếp theo. Điều duy nhất từ mật mã hung thủ để lại ám chỉ nơi sẽ diễn ra tội ác là khách sạn hạng nhất Cortesia Tokyo. Nitta Kousuke, viên cảnh sát hình sự trẻ tuổi, nhận lệnh cải trang làm nhân viên khách sạn để nằm vùng điều tra. Hướng dẫn nghiệp vụ cho anh là Yamagishi Naomi, một nữ lễ tân thông minh có óc quan sát sắc sảo. Liệu cả hai có thể lần ra chân tướng vụ án, trong khi những vị khách đáng ngờ cứ lần lượt ghé thăm!? 
 Tập 2: 
 Yamagishi Naomi được điều đến đào tạo lễ tân cho khách sạn Cortesia Osaka mới khai trương, cô luôn có thói quen chú ý đến tấm mặt nạ của một vài vị khách. Trong khi đó, Nitta Kousuke đang điều tra một người đàn ông liên quan đến vụ án giết người xảy ra ở Tokyo, kẻ tuyên bố đã đến Osaka vào đêm xảy ra vụ án, nhưng nhất định không nói tên khách sạn. Điều gì buộc anh ta giữ kín ngay cả khi bị tình nghi giết người? Nếu công việc của Naomi là bảo vệ mặt nạ của khách hàng, thì nhiệm vụ của Nitta là lột bỏ mặt nạ của tội phạm. Khách sạn mặt nạ – Đêm trước lễ hội hóa trang là những câu chuyện thú vị được kể trước thời điểm hai con người ấy gặp nhau. 
 TÁC GIẢ: 
 Higashino Keigo sinh năm 1958 tại Osaka, là nhà văn trinh thám hàng đầu hiện nay tại Nhật Bản. Năm 1985, Higashino Keigo giành được giải Edogawa Rampo lần thứ 31 cho tác phẩm trinh thám hay nhất với tiểu thuyết Giờ tan học. 
 Các năm sau đó, Higashino Keigo liên tục được đề cử vô số giải thưởng văn học lớn. Năm 1999, ông đoạt giải Mystery Writers of Japan Inc với tiểu thuyết Bí mật của Naoko, và năm 2006, là giải Naoki lần thứ 134 cho Phía sau nghi can X. 
 Khách sạn mặt nạ được nhà xuất bản Shueisha xuất bản lần đầu năm 2011, và được chuyển thể thành phim điện ảnh và công chiếu vào năm 2019. 
 Khách sạn mặt nạ – Đêm trước lễ hội hóa trang được nhà xuất bản Shueisha xuất bản năm 2014. 
 Các tác phẩm của Higashino Keigo đã được Nhã Nam phát hành: 
 - Phía sau nghi can X - Bí mật của Naoko - Bạch dạ hành - Điều kỳ diệu ở tiệm tạp hóa Namiya - Hoa mộng ảo - Ảo dạ - Ma nữ của Laplace - Phương trình hạ chí - Sự cứu rỗi của Thánh nữ - Ma thuật bị cấm - Án mạng mười một chữ - Vụ án mạng ở lữ quán Kairotei - Trái tim của Brutus - Vụ án mạng ở nhà khách núi Hakuba - Hung khí hoàn mỹ - Nhà ảo thuật đen và vụ án mạng tại thị trấn không tên - Khách sạn mặt nạ 1+2 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"614878","Zusammenfassung: Scientist Giulia Enders shows that rather than the utilitarian and - let's be honest - somewhat embarrassing body part we imagine it to be, the gut is one of the most complex, important, and even wondrous parts of our anatomy. Beginning with the personal experience of illness that inspired her research, and going on to explain everything from the basics of nutrient absorption to the latest science linking bowel bacteria with mental disorders, this is an entertaining handbook for those looking to improve their health and deepen their understanding of their body."
"69624539","Lối sống hiện đại khiến con người dễ gặp stress và mắc các chứng bệnh thời công nghệ số như “cổ công nghệ”, “đau vai gáy”, “thoát vị đĩa đệm”… Khoa học đã chứng minh rằng yoga – các tư thế, các bài tập thở và thiền – không những giúp giải tỏa căng thẳng, giảm đau hiệu quả và chữa lành mà còn cải thiện các hệ cơ quan trong cơ thể. Với mong muốn đem đến cho mọi người cái nhìn toàn diện nhất, bao quát nhất về các giá trị thực tiễn của yoga, Khoa học về yoga đào sâu vào khía cạnh sinh lý học của hơn 30 tư thế yoga cốt lõi sau khi giới thiệu khái quát nhưng đầy thông tin về giải phẫu cơ thể. Mỗi tư thế được mô tả cặn kẽ và khoa học, từ mọi góc độ – cơ, xương, khớp – mang lại một hình dung cụ thể về cơ thể giúp các yogi tự tin thực hành và kiểm soát tốt tư thế, tránh gặp phải các chấn thương và tối ưu hóa hiệu quả của thực hành yoga. 
 
“Luyện tập yoga là phương cách hữu hiệu và an toàn làm giảm chứng đau lưng mạn tính cùng nhiều chứng bệnh về xương khớp khác.” Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"130996082","Bồ Câu Bay Đi Tìm Bà
  
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"158019962","""Bạn đã được làm mẹ, được ôm trên tay sinh linh bé bỏng của mình. Hẳn bạn đang rất băn khoăn và trăn trở với hàng ngàn thắc mắc: làm thế nào để giúp bé làm quen với gia đình, bắt nhịp với cuộc sống mới lạ bên ngoài, làm thế nào để hiểu và đáp ứng đúng những nhu cầu của em bé sơ sinh chỉ mới biết dùng tiếng khóc làm công cụ duy nhất để giao tiếp đây. Những câu hỏi cứ liên tiếp nảy ra, bạn cuống cuồng tìm sự trợ giúp và giải đáp từ nhiều nguồn khác nhau, để rồi dễ dàng rơi vào một vòng xoáy sai lầm và một cuộc chiến mệt mỏi trong sự nghiệp nuôi con nhỏ. Nuôi con không phải là cuộc chiến: Cuốn sách không là cẩm nang để bé ăn nhiều tăng cân nhanh hay dạy bé nghe lời răm rắp, mà giúp bạn hiểu con mình hơn. Giúp bạn hiểu chu kỳ sinh học của con và cách phối kết hợp cuộc sống gia đình với chu kỳ sinh học đó của bé. Hơn thế, cuốn sách còn hướng dẫn bạn cách cho ăn khi con đói, các thông tin kinh nghiệm và các trường hợp thực tế áp dụng thành công của các “bà mẹ tuyệt vọng” khác giúp bạn có thông tin cũng như nghị lực thay đổi cách áp dụng nuôi và dạy con ở gia đình. Suy cho cùng, nuôi không hẳn đã khó, đến đoạn dạy con còn khó hơn nhiều. Cuối cùng đây là kinh nghiệm đặt những khuôn khổ hợp lý cho từng lứa tuổi, là bài học về tôn trọng trẻ thơ trong những khuôn khổ ấy. Nó sẽ làm cho kinh nghiệm làm mẹ của bạn ngọt ngào hơn và tránh cho con một tuổi thơ nước mắt bên bát cơm.""--fahasa.com"
"1471885","Cơn Sốt Lúc Bình Minh 
 “Câu chuyện khác thường về tình yêu, chiến tranh, và sức mạnh của những lá thư.” 
 - Jennifer Clement (Tác giả Prayers for the Stolen) 
 Thế chiến II kết thúc chưa đầy ba tuần. Gió Bắc thổi dữ dội, con tàu nghiêng ngả giữa những đợt sóng cao hai, ba mét trên biển Baltic hướng tới Stockholm. Chàng trai Hungary Miklós 25 tuổi may mắn thoát khỏi lò thiêu của phát xít Đức đã đến Thụy Điển trên con tàu này, cùng chiếc bóng tử thần bám riết. Với hai lá phổi tàn hoại, thời hạn sống tối đa của Miklós chỉ còn 6 tháng. Nhưng anh muốn sống, và đã tuyên chiến với số mệnh theo một cách thật nên thơ. 117 lá thư viết nắn nót bằng nét chữ trang nhã được gửi đến tay các cô gái Hung không quen đang chữa bệnh trên đất Thụy Điển. Và từ bên bờ vực tăm tối của cái chết đã nảy mầm xanh hy vọng cho hai người trẻ tuổi… 
 Tại Festival sách London do Publisher Weekly tổ chức cuối năm 2015, Cơn sốt lúc bình minh được đánh giá là tác phẩm quan trọng nhất: các nhà xuất bản lớn trên thế giới tranh nhau mua tác quyền xuất bản sách, hơn 30 quốc gia sẽ là nơi xuất bản câu chuyện. Tác phẩm đã được chính Gárdos Péter dựng phim, công chiếu vào tháng 12-2015. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"3608623","Bí Mật Của Phan Thiên Ân 
 Những bài học về tinh thần, tâm linh và trí tuệ đã được chính tiến sĩ Alan Phan chắp bút & phóng tác lại theo nguyên tác của cuốn sách vô giá theo thời gian “Người bán hàng vĩ đại nhất thế giới” của Og Mandino. 
 Lối viết dung dị, đơn giản: dùng một câu chuyện với bối cảnh thân thuộc và mười tờ kinh để thắp nên những bài học thay đổi cuộc đời – tất cả sẽ làm nên những sự thay đổi “diệu kì” khi ta áp dụng triệt để. 
 Trong cuốn sách người đọc sẽ tìm thấy nhiều bất ngờ thú vị về việc khám phá chính bản thân và sức mạnh nội tại của mình qua ngòi bút “không-kinh-tế” và “đầy tính triết lý nhân sinh” của một “triết gia doanh nhân” bậc thầy Alan Phan. 
 “Con đường để đạt được thành công và giàu có đều có những thử thách. Và để thành công hay giàu có cần phải có kinh nghiệm và bí quyết.   Tất cả những công thức thành công, hạnh phúc, bình an và tiền bạc của những người giàu nhất thế giới sẽ được gói gọn trong cuốn sách này qua 10 tờ kinh. Mỗi tờ kinh là những lời chỉ dạy của tiền nhân, chứa đựng một nguyên lý, một định luật, một sự thực căn bản mà người đọc phải thấu hiểu và ghi khắc vào tiềm thức. Khi bạn đã đưa những nguyên lý này vào tận bản năng, bạn sẽ có quyền lực để thâu lượm tất cả sự giàu sang mà bạn muốn.” Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"110448020","Giữa bối cảnh đó, một vụ án mạng kỳ lạ xảy ra. Cảnh sát lặng im. Bí ẩn chồng chất bí ẩn. Hung thủ là ai? m mưu nào đang bao trùm thị trấn bé nhỏ này?"
"207301603","Trong lúc nguy nan, bốn võ thần hóa kiếm tương trợ. Gặp người xưa những tưởng kẻ thù ấy vậy mà Tạ Liên lại không ngờ đến, kẻ thù lại là người mình tin tưởng nhất. 
 Bức màn bí mật từ từ hé lộ, Quỷ vương kề vai sát cánh bên thần quan đối mặt với kẻ đầu sỏ gây ra mọi chuyện. Thế nhưng viên xúc xắc quay ra một điểm dự báo điềm chẳng lành, liệu con đường phía trước có gì đang đợi họ? 
 Đôi nét tác giả 
 Nghề nghiệp: Tiểu thuyết gia của mạng văn học Tấn Giang. 
 ""Gặp được người, chỉ ba chữ này thôi đã là một trong những chuyện lãng mạn nhất thế giới.” 
 Các tác phẩm đã xuất bản tại Việt Nam:  Ma đạo tổ sư, Hệ thống tự cứu của nhân vật phản diện. 
 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
